,model,split,f2_score,hidden_size,num_layers,bidirectional,dropout,lr,batch_size,num_epochs
649,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,3,True,0.1,0.001,32,20
650,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,0,0.0,128,3,True,0.1,0.01,32,10
651,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,1,0.0,128,3,True,0.1,0.01,32,10
652,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,2,0.0,128,3,True,0.1,0.01,32,10
653,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,3,0.0,128,3,True,0.1,0.01,32,10
654,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,4,0.0,128,3,True,0.1,0.01,32,10
655,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,3,True,0.1,0.01,32,20
656,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,3,True,0.1,0.01,32,20
657,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,3,True,0.1,0.01,32,20
658,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,3,True,0.1,0.01,32,20
659,hidden_size_128_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,3,True,0.1,0.01,32,20
660,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,3,False,0.0,0.0001,32,10
661,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,3,False,0.0,0.0001,32,10
662,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,3,False,0.0,0.0001,32,10
663,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,3,False,0.0,0.0001,32,10
664,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,3,False,0.0,0.0001,32,10
665,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,3,False,0.0,0.0001,32,20
666,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,3,False,0.0,0.0001,32,20
667,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,3,False,0.0,0.0001,32,20
668,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,3,False,0.0,0.0001,32,20
669,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,3,False,0.0,0.0001,32,20
670,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,3,False,0.0,0.001,32,10
671,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,3,False,0.0,0.001,32,10
672,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,3,False,0.0,0.001,32,10
673,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,3,False,0.0,0.001,32,10
674,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,3,False,0.0,0.001,32,10
675,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,3,False,0.0,0.001,32,20
676,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,3,False,0.0,0.001,32,20
677,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,3,False,0.0,0.001,32,20
678,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,3,False,0.0,0.001,32,20
679,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,3,False,0.0,0.001,32,20
680,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,3,False,0.0,0.01,32,10
681,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,3,False,0.0,0.01,32,10
682,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,3,False,0.0,0.01,32,10
683,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,3,False,0.0,0.01,32,10
684,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,4,0.8352849336455894,128,3,False,0.0,0.01,32,10
685,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,3,False,0.0,0.01,32,20
686,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,3,False,0.0,0.01,32,20
687,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,3,False,0.0,0.01,32,20
688,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,3,False,0.0,0.01,32,20
689,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,4,0.8346333853354134,128,3,False,0.0,0.01,32,20
690,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,3,False,0.1,0.0001,32,10
691,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,3,False,0.1,0.0001,32,10
692,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,3,False,0.1,0.0001,32,10
693,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,3,False,0.1,0.0001,32,10
694,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,3,False,0.1,0.0001,32,10
695,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,3,False,0.1,0.0001,32,20
696,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,3,False,0.1,0.0001,32,20
697,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,3,False,0.1,0.0001,32,20
698,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,3,False,0.1,0.0001,32,20
699,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,3,False,0.1,0.0001,32,20
700,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,3,False,0.1,0.001,32,10
701,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,3,False,0.1,0.001,32,10
702,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,3,False,0.1,0.001,32,10
703,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,3,False,0.1,0.001,32,10
704,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,3,False,0.1,0.001,32,10
705,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,3,False,0.1,0.001,32,20
706,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,3,False,0.1,0.001,32,20
707,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,3,False,0.1,0.001,32,20
708,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,3,False,0.1,0.001,32,20
709,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,3,False,0.1,0.001,32,20
710,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,3,False,0.1,0.01,32,10
711,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,3,False,0.1,0.01,32,10
712,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,3,False,0.1,0.01,32,10
713,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,3,False,0.1,0.01,32,10
714,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,4,0.8339828526890102,128,3,False,0.1,0.01,32,10
715,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,3,False,0.1,0.01,32,20
716,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,1,0.8326817826426895,128,3,False,0.1,0.01,32,20
717,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,2,0.8326817826426895,128,3,False,0.1,0.01,32,20
718,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,3,0.8326817826426895,128,3,False,0.1,0.01,32,20
719,hidden_size_128_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,4,0.8339828526890102,128,3,False,0.1,0.01,32,20
